E,log10E,Ta_c_data,k_c_data,Ta_c_dist,k_c_dist,Ta_c_cnp,k_c_cnp,err_Ta_dist,err_Ta_cnp,err_k_dist,err_k_cnp
0.0043,-2.3665315444204134,158.7072,4.8,162.84239196777344,4.723999977111816,161.40252685546875,4.800000190734863,4.135191967773437,2.6953268554687497,-0.07600002288818342,1.9073486345888568e-07
0.0044,-2.3565473235138126,158.0075,4.8,162.34088134765625,4.723999977111816,160.87156677246094,4.6479997634887695,4.333381347656257,2.8640667724609443,-0.07600002288818342,-0.1520002365112303
0.0045,-2.3467874862246565,157.6682,4.8,160.756591796875,4.769599914550781,159.69544982910156,4.739200115203857,3.088391796874987,2.0272498291015495,-0.030400085449218572,-0.0607998847961424
0.0046,-2.337242168318426,157.3358,4.8,159.92327880859375,4.729599952697754,159.24227905273438,4.759200096130371,2.587478808593744,1.906479052734369,-0.07040004730224592,-0.04079990386962873
0.0047,-2.3279021420642825,157.0102,4.7,161.25270080566406,4.6479997634887695,161.81134033203125,4.800000190734863,4.242500805664065,4.8011403320312525,-0.052000236511230646,0.1000001907348631
0.0048,-2.318758762624413,156.6818,4.7,159.2193145751953,4.936800003051758,158.6057891845703,4.640800476074219,2.5375145751953028,1.9239891845703028,0.23680000305175763,-0.05919952392578143
0.0049,-2.309803919971486,156.3597,4.7,161.4055938720703,4.6479997634887695,160.03993225097656,4.420000076293945,5.045893872070309,3.680232250976559,-0.052000236511230646,-0.27999992370605487
0.005,-2.3010299956639813,156.0439,4.7,158.44863891601562,4.912800312042236,157.9380340576172,4.533200263977051,2.404738916015617,1.8941340576171797,0.21280031204223615,-0.1667997360229494
0.0051,-2.2924298239020637,155.734,4.7,161.15011596679688,4.723999977111816,159.587890625,4.420000076293945,5.416115966796866,3.853890624999991,0.02399997711181623,-0.27999992370605487
0.0052,-2.283996656365201,155.1319,4.7,157.40965270996094,4.751999855041504,156.8598175048828,4.61199951171875,2.277752709960936,1.7279175048828108,0.05199985504150373,-0.08800048828125018
0.0053,-2.275724130399211,154.8393,4.7,157.19029235839844,4.751999855041504,156.53038024902344,4.556000232696533,2.350992358398429,1.691080249023429,0.05199985504150373,-0.14399976730346697
0.0054,-2.2676062401770314,154.5521,4.7,157.04408264160156,4.748800277709961,156.2635498046875,4.606800079345703,2.4919826416015667,1.7114498046875042,0.04880027770996076,-0.09319992065429705
0.0055,-2.2596373105057563,154.2701,4.7,156.70913696289062,4.67080020904541,155.97132873535156,4.505200386047363,2.4390369628906114,1.701228735351549,-0.02919979095459002,-0.1947996139526369
0.0056,-2.2518119729937998,153.9932,4.7,156.34771728515625,4.723999977111816,155.66323852539062,4.61199951171875,2.3545172851562484,1.6700385253906234,0.02399997711181623,-0.08800048828125018
0.0057,-2.2441251443275085,153.7208,4.6,155.8341064453125,4.617600440979004,155.34420776367188,4.671999931335449,2.113306445312503,1.623407763671878,0.01760044097900426,0.07199993133544957
0.0058,-2.2365720064370627,153.4421,4.6,155.40309143066406,4.644800186157227,155.05767822265625,4.671999931335449,1.960991430664052,1.6155782226562394,0.04480018615722692,0.07199993133544957
0.0059,-2.2291479883578558,152.8975,4.6,154.72604370117188,4.59119987487793,154.4398193359375,4.618000030517578,1.828543701171867,1.542319335937492,-0.008800125122069957,0.01800003051757848
0.006,-2.221848749616356,152.6311,4.6,154.39031982421875,4.671999931335449,154.11573791503906,4.5360002517700195,1.7592198242187465,1.484637915039059,0.07199993133544957,-0.06399974822998011
0.0061,-2.214670164989233,152.3685,4.6,154.14910888671875,4.618000030517578,153.8862762451172,4.483999729156494,1.7806088867187384,1.517776245117176,0.01800003051757848,-0.1160002708435055
0.0062,-2.207608310501746,152.1093,4.6,154.04542541503906,4.59119987487793,153.64181518554688,4.457200050354004,1.936125415039072,1.5325151855468846,-0.008800125122069957,-0.14279994964599574
0.0063,-2.2006594505464183,151.8534,4.6,153.84934997558594,4.537600040435791,153.41995239257812,4.405599594116211,1.995949975585944,1.5665523925781315,-0.06239995956420863,-0.1944004058837887
0.0064,-2.193820026016113,151.6005,4.6,153.6133575439453,4.511199951171875,153.1483917236328,4.405599594116211,2.0128575439453016,1.5478917236328016,-0.08880004882812464,-0.1944004058837887
