E,branch_local_id,n_points,n_points_branch_meta,k_left,k_right,width_k,k_min,Ta_min,Ta_max,Ta_mean,Ta_std,amplitude,Ta_left,Ta_right,left_width,right_width,left_rise,right_rise,width_asymmetry,rise_asymmetry,slope_left_local,slope_right_local,global_slope,mean_abs_slope,max_abs_slope,mean_curvature,mean_abs_curvature,curvature_at_min,convexity_ratio,area_above_min,roughness_rmse,arc_length,normalized_arc_length,has_switch_left,has_switch_right
0.0256,0,50,,1.0,5.9,4.9,4.4,67.8551,196.5306,89.796932,31.058206339468093,128.6755,196.5306,80.2128,3.4000000000000004,1.5,128.6755,12.357700000000008,-0.38775510204081637,-0.903962292744151,-1.6174999999999968,1.0102999999999682,-16.603064585834332,30.124800000000004,171.24699999999976,40.03299999999993,40.03299999999993,8.730000000000182,0.2180700921739614,102.65750000000003,53.44229437730949,141.47406143608558,28.87225743593583,,
0.0256,1,77,,5.9,13.5,7.6,11.3,63.8463,80.2128,67.06139740259741,3.5298682526083716,16.366500000000002,80.2128,69.9936,5.4,2.1999999999999993,16.366500000000002,6.147300000000001,-0.4210526315789475,-0.6243973971221702,-0.2129000000000646,0.3907000000000777,-0.7956638361638362,3.3673701298701295,17.944500000000005,-2.3341558441558714,9.165389610389642,2.019999999999688,0.2203943406519096,23.630560000000003,8.688606621893227,28.15107029985085,3.7040881973487965,,
0.0256,2,66,,13.5,20.0,6.5,14.2,62.2736,76.632,71.03102272727271,5.087618795211819,14.358400000000003,69.9936,76.632,0.6999999999999993,5.800000000000001,7.719999999999999,14.358400000000003,0.7846153846153848,0.46233563628259433,-1.675200000000079,1.2167999999999728,2.413484667571236,3.720598484848492,40.1870000000001,7.164772727272756,9.28643939393941,9.297499999999523,1.001191049183752,56.69506999999999,4.121269096541124,24.933800610581766,3.835969324704887,,
0.0257,0,50,,1.0,5.9,4.9,4.4,67.5623,195.9223,89.44479600000001,30.997705604195673,128.36,195.9223,79.631,3.4000000000000004,1.5,128.36,12.068700000000007,-0.38775510204081637,-0.90597771891555,-1.6611000000000602,0.9438000000000417,-16.598279375750305,29.994489999999992,170.73599999999985,39.80989999999998,39.80989999999998,8.652500000000025,0.2173454341759218,102.39104500000002,53.18925427682048,140.87673654643223,28.750354397231064,,
0.0257,1,78,,5.9,13.6,7.699999999999999,11.3,63.602,79.631,66.82611282051282,3.53248397279319,16.029000000000003,79.631,68.4672,5.4,2.299999999999999,16.029000000000003,4.865200000000009,-0.40259740259740284,-0.6964751388109047,-0.27790000000007353,0.30270000000000313,-0.766679270096988,3.6247179487179526,32.36200000000008,-5.662500000000061,12.375897435897494,1.9450000000000407,0.15716031989392373,24.10337000000002,8.00226203683104,29.91602370756868,3.885197884099829,,
0.0257,2,65,,13.6,20.0,6.4,14.3,62.1483,76.3036,70.76893384615384,5.012588106765327,14.155300000000004,68.4672,76.3036,0.7000000000000011,5.699999999999999,6.318900000000006,14.155300000000004,0.7812499999999997,0.55360183111626,-1.2959000000000085,1.4621999999999842,2.431555594405595,3.4777000000000045,32.72300000000013,5.969653846153857,8.13711538461538,8.905000000000253,1.0943681610852776,55.01041000000001,3.4722105325520514,23.299397716826714,3.640530893254174,,
0.0259,0,51,,1.0,6.0,5.0,4.5,67.0522,194.8696,88.64633725490197,30.617986819598094,127.81739999999999,194.8696,79.1425,3.5,1.5,127.81739999999999,12.0903,-0.4,-0.9054095921212605,-0.8850000000001342,1.7091999999999414,-15.851110226244355,29.1467156862745,169.85399999999984,35.00990196078431,40.99578431372542,8.614999999999812,0.21014355851988184,103.134715,53.35740807323657,140.37263613348745,28.07452722669749,,
0.0259,1,78,,6.0,13.7,7.699999999999999,11.4,63.1879,79.1425,66.26204230769231,3.2888801320829644,15.9546,79.1425,69.2703,5.4,2.299999999999999,15.9546,6.082400000000007,-0.40259740259740284,-0.6187682549233445,-0.2138000000000071,0.36330000000000506,-0.6484447324827087,3.504217948717951,21.058999999999987,-1.433878205128197,8.165865384615403,1.9300000000001274,0.23634972034149285,22.87646000000001,8.592639717923491,28.842617865751627,3.745794528019692,,
0.0259,2,64,,13.7,20.0,6.300000000000001,14.4,61.918,75.7434,70.32817500000002,4.858937814192264,13.825399999999995,69.2703,75.7434,0.7000000000000011,5.6,7.352300000000007,13.825399999999995,0.7777777777777775,0.46820345161803567,-1.604100000000038,1.3430999999999933,2.3757563186813213,3.6712968749999892,37.06999999999955,6.792421874999869,9.01617187499989,9.47000000000006,1.050334901695757,52.76623500000001,3.9113235733522913,23.94032816893632,3.800052090307352,,
0.0262,0,51,,1.0,6.0,5.0,4.5,66.2585,193.2505,87.72260980392157,30.455200963139248,126.99199999999999,193.2505,78.6986,3.5,1.5,126.99199999999999,12.440100000000001,-0.4,-0.9020402860022678,-1.0177000000001042,1.5128999999999289,-15.82386995475114,29.13972549019607,168.49599999999967,37.35720588235287,38.14034313725482,8.40500000000023,0.2203703299090242,102.495355,53.12300651309461,139.88626730439032,27.977253460878064,,
0.0262,1,80,,6.0,13.9,7.9,11.5,62.5635,78.6986,65.66668250000001,3.3634796334962025,16.1351,78.6986,68.6378,5.5,2.4000000000000004,16.1351,6.074300000000001,-0.39240506329113917,-0.6235350261231725,-0.20879999999994361,0.3426000000000108,-0.6036345991561176,3.5906625000000054,26.040000000000084,-2.271249999999957,8.672749999999997,1.8450000000004316,0.21273529157423335,23.714990000000018,8.705583410377567,30.115278705695665,3.812060595657679,,
0.0262,2,62,,13.9,20.0,6.1,14.6,61.5743,74.9051,69.65981774193548,4.652463867898876,13.330800000000004,68.6378,74.9051,0.6999999999999993,5.4,7.063499999999998,13.330800000000004,0.7704918032786887,0.47013682599693973,-1.5294999999999734,1.472299999999948,2.347059882652164,3.6231209677419387,34.68900000000017,6.546088709677485,8.838104838709759,9.677499999999704,1.094974564865253,49.110495,3.7469680979471005,22.948054533454396,3.761976153025311,,
0.0263,0,51,,1.0,6.0,5.0,4.5,66.0548,192.8348,87.48574509803922,30.413406726106402,126.78,192.8348,78.5802,3.5,1.5,126.78,12.525400000000005,-0.4,-0.9012036598832623,-1.0513000000000419,1.4631999999998877,-15.81654760180996,29.13599019607844,168.14699999999974,37.93299019607839,37.93299019607839,8.352500000000335,0.2201909197462592,102.33255000000001,53.061328586242844,139.75895743862307,27.951791487724613,,
0.0263,1,80,,6.0,13.9,7.9,11.5,62.4053,78.5802,65.50064125,3.3864856525863853,16.174900000000008,78.5802,70.3068,5.5,2.4000000000000004,16.174900000000008,7.901499999999999,-0.39240506329113917,-0.5114962070862883,-0.2485000000000058,0.2866999999999747,-0.614702824660104,3.203150000000007,16.22100000000009,0.9947187500000074,5.37553125000001,1.7925000000002518,0.3334554142904943,23.558910000000022,9.50925021439892,27.80112258170698,3.5191294407224025,,
0.0263,2,62,,13.9,20.0,6.1,14.6,61.4861,74.6938,69.50314193548387,4.5843526734284366,13.207699999999996,70.3068,74.6938,0.6999999999999993,5.4,8.820699999999995,13.207699999999996,0.7704918032786887,0.33215472792386275,-2.2886000000000175,1.0864999999999663,2.2702907003097397,3.9018306451612883,36.55100000000003,6.5796774193548355,8.882096774193556,10.770000000000305,1.21255152626708,48.604240000000004,4.604116688609453,24.542004132273604,4.023279365946492,,
0.0265,0,51,,1.0,6.0,5.0,4.5,65.4863,191.6741,86.81466862745098,30.299716643452715,126.18780000000001,191.6741,77.716,3.5,1.5,126.18780000000001,12.229699999999994,-0.4,-0.903083340861795,-1.1447000000001288,1.3249999999999995,-15.807311221719477,28.96743137254902,167.17399999999984,38.202499999999986,38.202499999999986,8.204999999999558,0.21477651986125412,101.853805,52.67739196906722,138.87273318567085,27.774546637134172,,
0.0265,1,82,,6.0,14.1,8.1,11.6,61.9719,77.716,65.09401707317073,3.4109404699743013,15.744099999999996,77.716,68.0507,5.6,2.5,15.744099999999996,6.078800000000008,-0.38271604938271603,-0.6138998100875878,-0.20019999999998006,0.3270999999999389,-0.5511751504663651,3.566189024390238,30.485000000000007,-3.7078048780488038,9.665914634146336,1.7650000000000494,0.18260041256364032,24.510215000000017,8.539079649700666,30.72830306996905,3.7936176629591425,,
0.0265,2,60,,14.1,20.0,5.9,14.8,61.2427,74.1135,69.02389166666667,4.467417701957573,12.870800000000003,68.0507,74.1135,0.7000000000000011,5.199999999999999,6.808000000000007,12.870800000000003,0.7627118644067793,0.4710507505360968,-1.4570000000000818,1.6051000000000042,2.328541622672963,3.6088000000000036,32.74500000000015,6.36829166666666,8.77445833333334,9.860000000000401,1.1237160888374373,45.70321000000001,3.6066927331001173,22.140406018061967,3.752611189502028,,
0.0266,0,51,,1.0,6.0,5.0,4.5,65.3546,191.4051,86.65806274509802,30.273713160293855,126.0505,191.4051,77.454,3.5,1.5,126.0505,12.099399999999989,-0.4,-0.9040114874593914,-1.1662000000000172,1.293299999999922,-15.806386063348427,28.909960784313725,166.94900000000004,38.107745098039246,38.107745098039246,8.167499999999592,0.2143265097157332,101.74016499999998,52.563918973738545,138.6060513948551,27.721210278971018,,
0.0266,1,82,,6.0,14.1,8.1,11.6,61.872,77.454,64.98480121951219,3.4136512631939757,15.581999999999994,77.454,69.1393,5.6,2.5,15.581999999999994,7.267300000000006,-0.38271604938271603,-0.5336092927737127,-0.22520000000001553,0.29169999999994556,-0.5564797400986053,3.2717073170731696,17.415999999999972,-2.018384146341475,7.957286585365835,1.7300000000003086,0.21741079467741353,24.382504999999995,8.957826301829247,29.158627541445,3.5998305606722223,,
0.0266,2,60,,14.1,20.0,5.9,14.8,61.1797,73.9805,68.92438833333334,4.425647224572232,12.80080000000001,69.1393,73.9805,0.7000000000000011,5.199999999999999,7.959600000000009,12.80080000000001,0.7627118644067793,0.37819511280544943,-1.951300000000067,1.3468999999999696,2.279258155043065,3.8010499999999987,34.86300000000012,6.609291666666653,9.021791666666678,10.557500000000385,1.1702221011163199,45.43011000000001,4.163331966173509,23.201001706323826,3.93237317056336,,
0.0268,0,51,,1.0,6.0,5.0,4.5,64.7356,190.1409,85.92313921568629,30.151516757686508,125.40529999999998,190.1409,76.2397,3.5,1.5,125.40529999999998,11.504099999999994,-0.4,-0.9082646427224368,-1.2669000000000814,1.1449999999999172,-15.800888778280557,28.646656862745086,165.88999999999984,37.67568627450979,37.67568627450979,8.012499999999847,0.212670313199334,101.21097999999998,52.037411306991615,137.37211893679617,27.474423787359235,,
0.0268,1,82,,6.0,14.1,8.1,11.7,61.4119,76.2397,64.42998292682927,3.38991221689369,14.827799999999996,76.2397,70.3482,5.699999999999999,2.4000000000000004,14.827799999999996,8.936300000000003,-0.4074074074074073,-0.3973279920149985,-0.18890000000000776,0.3148999999999586,-0.6144738302804702,2.9511402439024397,14.45799999999997,0.6206707317073278,5.187743902439015,1.6849999999999352,0.32480400568881845,23.560074999999966,9.38175953794278,26.740361275079362,3.3012791697628843,,
0.0268,2,60,,14.1,20.0,5.9,15.0,60.9229,73.3674,68.48399,4.244192161165656,12.444500000000005,70.3482,73.3674,0.9000000000000004,5.0,9.425300000000007,12.444500000000005,0.6949152542372881,0.2426132026196309,-1.3685000000001029,1.7429000000000336,2.0328291191997767,3.6986833333333253,30.124499999999784,-1.0814583333332157,12.98595833333322,10.034999999999776,0.7727577543692922,44.27305000000001,4.89298807406397,24.30372050030575,4.119274661068771,,
0.0269,0,51,,1.0,6.0,5.0,4.5,64.5975,189.8588,85.75930588235293,30.124248688002698,125.2613,189.8588,75.972,3.5,1.5,125.2613,11.374499999999998,-0.4,-0.909193821236088,-1.288900000000104,1.111999999999957,-15.799417104072399,28.589068627450978,165.65399999999997,37.581029411764725,37.581029411764725,7.975000000000165,0.21220813066668137,101.09342000000002,51.92128145839132,137.10056647448968,27.420113294897938,,
0.0269,1,84,,6.0,14.3,8.3,11.7,61.3099,76.113,64.43018214285715,3.440270903444362,14.8031,75.972,68.5973,5.699999999999999,2.6000000000000014,14.662099999999995,7.287400000000005,-0.37349397590361416,-0.49818619073031933,-0.21380000000000615,0.2786000000000402,-0.4978604940771497,3.20779761904761,22.279999999999628,-4.183809523809446,9.81886904761898,1.6474999999999695,0.16778918142303556,25.112895000000012,8.542138398721042,29.655135520022803,3.5729078939786505,,
0.0269,2,58,,14.3,20.0,5.699999999999999,15.0,60.8537,73.2326,68.31700689655172,4.260261291722087,12.378900000000002,68.5973,73.2326,0.6999999999999993,5.0,7.743600000000001,12.378900000000002,0.7543859649122809,0.3744516879528876,-1.9095000000001325,1.4568999999999772,2.267301301178135,3.786448275862072,32.874000000000166,6.414396551724198,8.904310344827596,10.794999999999998,1.2123342046664713,42.28105499999999,4.051912927233513,22.351315403952846,3.921283404202254,,
0.0271,0,52,,1.0,6.1,5.1,4.5,64.0064,188.6514,84.87966923076921,29.745176993981456,124.645,188.6514,75.7342,3.5,1.5999999999999996,124.645,11.727800000000002,-0.37254901960784326,-0.9059103854948052,-1.3839000000000858,0.9724999999999369,-15.101270297959543,27.89126923076924,164.64299999999994,34.326971153846166,37.543894230769205,7.827500000000242,0.20848929394184135,101.72236,52.165564055335814,136.85399988261415,26.83411762404199,,
0.0271,1,83,,6.1,14.3,8.200000000000001,11.8,60.8821,75.7342,63.775731325301216,3.220685022394546,14.8521,75.7342,70.3608,5.700000000000001,2.5,14.8521,9.478699999999996,-0.39024390243902446,-0.36179395506359396,-0.17650000000005633,0.3046999999998822,-0.47225313798748986,3.063457831325293,13.951999999999952,2.63478915662648,3.04316265060244,1.6100000000000063,0.5290548632624952,22.8006,9.75964467314169,27.35874746848179,3.336432618107535,,
0.0271,2,58,,14.3,20.0,5.699999999999999,15.1,60.612,72.6652,67.92114310344827,4.104014645908534,12.053199999999997,70.3608,72.6652,0.7999999999999989,4.9,9.748799999999996,12.053199999999997,0.7192982456140354,0.1911857432051241,-2.916699999999979,1.0006000000000108,2.0136262265834075,3.8372068965517196,28.953500000000076,0.31758620689652584,11.65672413793106,12.412499999999838,1.064836042538699,41.30292999999999,5.063551842467907,23.894845684069278,4.192078190187593,,
0.0274,0,52,,1.0,6.1,5.1,4.5,63.2985,187.2061,84.04978076923076,29.604835951385986,123.9076,187.2061,75.2704,3.5,1.5999999999999996,123.9076,11.971899999999998,-0.37254901960784326,-0.903380422185564,-1.4969000000000643,0.8071999999999355,-15.083204644412186,27.870913461538457,163.43399999999988,36.2164423076923,36.2164423076923,7.657500000000281,0.21143711287107414,101.112685,51.93171235003225,136.37568484564665,26.740330361891502,,
0.0274,1,85,,6.1,14.5,8.4,11.9,60.381,75.2704,63.29468823529412,3.2974700791546865,14.889399999999995,75.2704,70.4016,5.800000000000001,2.5999999999999996,14.889399999999995,10.020600000000002,-0.38095238095238104,-0.32699772992867376,-0.1642000000000441,0.29590000000001637,-0.41417697869846076,3.056329411764705,13.792999999999934,2.52411764705882,3.035294117647064,1.54249999999991,0.5081879844960935,23.52085,10.051966311887174,28.063459162673382,3.340887995556355,,
0.0274,2,56,,14.5,20.0,5.5,15.3,60.3054,72.0044,67.38808392857143,3.9828418488282233,11.699000000000005,70.4016,72.0044,0.8000000000000007,4.699999999999999,10.096200000000003,11.699000000000005,0.7090909090909089,0.13700316266347562,-2.8220999999999883,1.1352000000000053,2.001770847573478,4.017964285714278,27.9819999999998,1.7712053571428445,10.294330357142814,12.524999999999885,1.2166891449436827,38.57327,5.252662451597175,23.71718162121397,4.312214840220722,,
0.0276,0,52,,1.0,6.1,5.1,4.6,62.7236,186.0501,83.37452884615385,29.496419790435436,123.32649999999998,186.0501,74.2619,3.5999999999999996,1.5,123.32649999999998,11.5383,-0.4117647058823529,-0.906441032543695,-0.8347000000000039,1.4486000000000558,-15.08145184837361,27.66918269230768,162.46799999999965,36.1521634615384,36.1521634615384,7.5875000000001975,0.2098767894782395,100.64159000000002,51.49301067960067,135.3621819185011,26.541604297745316,,
0.0276,1,87,,6.1,14.7,8.6,11.9,59.9901,74.2619,62.936352873563216,3.351605533253834,14.271799999999999,74.2619,70.0301,5.800000000000001,2.799999999999999,14.271799999999999,10.040000000000006,-0.3488372093023258,-0.29651480542047903,-0.2526000000000678,0.1543999999999509,-0.33852141503243843,2.8402011494252872,12.244000000000028,0.5635344827586001,4.451005747126448,1.3700000000002936,0.3077956034733858,24.41681000000001,9.771224551678449,27.641189532082418,3.2140918060560955,,
0.0276,2,54,,14.7,20.0,5.300000000000001,15.5,60.0584,71.4894,66.94687777777777,3.8987585683074317,11.431000000000004,70.0301,71.4894,0.8000000000000007,4.5,9.971700000000006,11.431000000000004,0.6981132075471695,0.12766162190534497,-2.0739999999999403,1.5925000000000367,2.064066171145413,4.170777777777777,26.355000000000075,3.9531481481481086,8.910092592592699,11.74250000000005,1.3178875390994298,36.12764500000001,5.211658910530313,23.206076804598524,4.378505057471419,,
0.0279,0,52,,1.0,6.1,5.1,4.6,62.1001,184.8038,82.64475961538461,29.380580185841097,122.7037,184.8038,73.0527,3.5999999999999996,1.5,122.7037,10.952600000000004,-0.4117647058823529,-0.9107394479547071,-0.9439999999999772,1.2914000000000592,-15.081164646119698,27.415240384615384,161.42599999999973,35.750961538461496,35.750961538461496,7.427500000000002,0.20775664990183187,100.149415,50.97224424179513,134.1529123150224,26.30449261078871,,
0.0279,1,88,,6.1,14.8,8.700000000000001,12.0,59.5755,73.0744,62.46218409090909,3.337225336021418,13.498899999999999,73.0527,70.1986,5.9,2.8000000000000007,13.477200000000003,10.6231,-0.35632183908045967,-0.2114320426108796,-0.22780000000000322,0.16380000000005251,-0.3335432883660328,2.783528409090905,11.745999999999981,0.42855113636363473,4.429346590909091,1.3050000000004094,0.29462584903128286,24.19780500000003,9.715375788293901,27.606694092682368,3.17318322904395,,
0.0279,2,53,,14.8,20.0,5.199999999999999,15.7,59.8085,70.9485,66.55032641509433,3.8042243166482326,11.139999999999993,70.1986,70.9485,0.8999999999999986,4.300000000000001,10.390099999999997,11.139999999999993,0.6538461538461543,0.0673159784560141,-1.6580999999999964,1.9045999999999705,1.9216141751330367,4.1689433962264175,26.087000000000103,1.5851886792452434,11.28292452830187,11.467499999999646,1.0163588324316795,34.65517499999998,5.423117087735737,23.231165437316978,4.46753181486865,,
0.028,0,52,,1.0,6.1,5.1,4.6,61.8963,184.3967,82.4065403846154,29.342814565378294,122.50040000000001,184.3967,72.6622,3.5999999999999996,1.5,122.50040000000001,10.765900000000002,-0.4117647058823529,-0.9121153890109747,-0.9792999999999339,1.240400000000077,-15.080767822078037,27.33335576923077,161.0860000000001,35.62322115384619,35.62322115384619,7.375000000000391,0.20702788128423144,99.98993500000003,50.8040578517954,133.76364418765104,26.228165526990402,,
0.028,1,89,,6.1,14.9,8.8,12.1,59.4415,72.9295,62.363683146067416,3.380323893437936,13.488000000000007,72.6622,70.0923,6.0,2.8000000000000007,13.2207,10.650799999999997,-0.36363636363636354,-0.1905323250296562,-0.147200000000089,0.2713999999999424,-0.2870330439223726,2.743129213483146,11.613499999999988,-0.5199438202247406,5.291853932584292,1.4025000000003778,0.26502999097623675,24.81385500000003,9.598300971170147,27.86139426353261,3.1660675299468872,,
0.028,2,52,,14.9,20.0,5.1,15.7,59.7194,70.7749,66.37998846153846,3.780545786180261,11.055500000000002,70.0923,70.7749,0.7999999999999989,4.300000000000001,10.372899999999994,11.055500000000002,0.686274509803922,0.061743023834291325,-2.6944999999999206,1.3649999999999871,1.9972396482540795,4.309365384615384,26.57950000000011,3.5439903846153227,9.291586538461528,12.910000000000206,1.3894290223268806,33.56363999999999,5.436946010626604,23.062460141460647,4.522051008129539,,
0.0282,0,53,,1.0,6.2,5.2,4.6,61.4947,183.595,81.76217924528302,29.018697879310526,122.1003,183.595,72.64,3.5999999999999996,1.6000000000000005,122.1003,11.145299999999999,-0.3846153846153844,-0.9087201259947765,-1.048899999999946,1.1404000000000765,-14.436737058538938,26.71777358490565,160.41599999999974,32.54235849056595,35.94820754716976,7.272499999999972,0.20230494080844774,100.75536,51.13346541367236,133.75254252216706,25.721642792724435,,
0.0282,1,89,,6.2,15.0,8.8,12.1,59.1815,72.64,61.98000224719101,3.2514042676135526,13.4585,72.64,70.1088,5.8999999999999995,2.9000000000000004,13.4585,10.927300000000002,-0.3409090909090908,-0.18807445109038884,-0.20720000000008665,0.17250000000000967,-0.19473295880150263,2.8275505617977514,11.829000000000079,1.6773876404494577,3.241151685393291,1.2674999999998748,0.3910646964509693,23.687380000000005,9.931416093598534,27.907067817029297,3.171257706480602,,
0.0282,2,51,,15.0,20.0,5.0,15.8,59.5606,70.4373,66.11399607843138,3.732099216046646,10.876699999999992,70.1088,70.4373,0.8000000000000007,4.199999999999999,10.548200000000001,10.876699999999992,0.6799999999999997,0.030202175292137447,-3.0254999999999472,1.2433999999999392,1.9637333936651609,4.385294117647052,26.17849999999987,3.421764705882309,9.574411764705802,13.535000000000156,1.4136638712254144,32.351074999999994,5.538643478213315,22.992412986372454,4.598482597274491,,
0.0284,0,53,,1.0,6.2,5.2,4.6,60.9073,182.4238,81.08215094339623,28.910141187307374,121.51650000000001,182.4238,72.2085,3.5999999999999996,1.6000000000000005,121.51650000000001,11.301200000000001,-0.3846153846153844,-0.9069986380450392,-1.1503000000000243,0.995500000000029,-14.428951217545555,26.69217924528301,159.43999999999974,33.969103773584806,34.27608490566039,7.129999999999932,0.2080167562784417,100.28582500000003,50.924799858398075,133.32923021511343,25.640236579829505,,
0.0284,1,91,,6.2,15.2,9.0,12.2,58.8071,72.2085,61.633637362637366,3.334716301248552,13.401400000000002,72.2085,69.3607,5.999999999999999,3.0,13.401400000000002,10.553599999999996,-0.33333333333333326,-0.21250018654767458,-0.1879000000000337,0.17890000000008074,-0.13359200509634792,2.797494505494515,11.804000000000102,0.302225274725263,4.540302197802235,1.2300000000001807,0.27090707763804156,24.523740000000004,9.745150201256687,28.832797362239152,3.2036441513599057,,
0.0284,2,49,,15.2,20.0,4.800000000000001,16.0,59.3173,69.9544,65.68384693877552,3.6569121303949053,10.637100000000004,69.3607,69.9544,0.8000000000000007,4.0,10.043399999999991,10.637100000000004,0.6666666666666664,0.055814084665934544,-2.5007999999999666,1.5822999999999572,2.0318905102040796,4.417244897959177,25.738000000000056,3.7887755102040326,9.650612244898053,13.012500000000056,1.3483600490610654,30.162055,5.309297666697857,22.11869177476312,4.608060786408983,,
0.0286,0,53,,1.0,6.2,5.2,4.6,60.652,181.9153,80.78693018867925,28.863184123839073,121.2633,181.9153,72.0181,3.5999999999999996,1.6000000000000005,121.2633,11.366100000000003,-0.3846153846153844,-0.906269250465722,-1.1939999999999984,0.9328000000000652,-14.425369134010635,26.680452830188678,159.01499999999984,34.57014150943394,34.57014150943394,7.067499999999988,0.2044394292708151,100.08366000000001,50.83342181844813,133.1450526425385,25.60481781587279,,
0.0286,1,91,,6.2,15.2,9.0,12.3,58.6473,72.0181,61.41444065934066,3.3111187281436014,13.370800000000003,72.0181,70.1457,6.1000000000000005,2.8999999999999986,13.370800000000003,11.498400000000004,-0.3555555555555558,-0.14003649744218735,-0.12449999999999976,0.26390000000000013,-0.15734500716674302,2.8340494505494545,11.830000000000112,2.044505494505517,2.829999999999993,1.2975000000000083,0.4584805653710288,23.937519999999978,10.211277437647983,28.58506050479496,3.1761178338661065,,
0.0286,2,49,,15.2,20.0,4.800000000000001,16.1,59.2176,70.1457,65.58391020408163,3.648267479522407,10.928100000000008,70.1457,69.7482,0.9000000000000021,3.8999999999999986,10.928100000000008,10.5306,0.6249999999999992,-0.03637411809921282,-2.068599999999986,1.8516999999999797,1.8535482653061197,4.51923469387755,25.06500000000011,2.600765306122415,10.979336734693948,12.547500000000305,1.1428285973187313,30.121985000000024,5.742270939802766,22.88288321493,4.76726733644375,,
0.0287,0,53,,1.0,6.2,5.2,4.6,60.3378,181.2902,80.41701509433963,28.807705084180704,120.9524,181.2902,71.4162,3.5999999999999996,1.6000000000000005,120.9524,11.078400000000002,-0.3846153846153844,-0.9084069435579616,-1.2476000000000433,0.8563000000000254,-14.42846750524108,26.561801886792455,158.4939999999999,34.433726415094306,34.433726415094306,6.992500000000057,0.20307125391269987,99.81830000000001,50.57620758268192,132.55346887363362,25.491051706468003,,
0.0287,1,92,,6.2,15.3,9.100000000000001,12.3,58.451,71.4162,61.2235054347826,3.3425971474732865,12.965200000000003,71.4162,70.1027,6.1000000000000005,3.0,12.965200000000003,11.651699999999998,-0.34065934065934067,-0.10130965970443992,-0.17159999999998232,0.18460000000008536,-0.12496041335943182,2.7494836956521738,10.113,1.382771739130427,2.9333152173913404,1.187500000000052,0.4048320456524686,24.276204999999997,10.099490966878527,28.41686003158426,3.1227318716026655,,
0.0287,2,48,,15.3,20.0,4.699999999999999,16.2,59.0949,70.1027,65.37233541666667,3.6203294953342757,11.007799999999996,70.1027,69.4979,0.8999999999999986,3.8000000000000007,11.007799999999996,10.402999999999999,0.6170212765957452,-0.054942858700194185,-1.9911999999999532,1.9352000000000051,1.8606954515848932,4.625468750000002,24.812500000000057,3.169114583333316,10.625364583333367,12.585000000000063,1.184429946031266,29.061149999999977,5.802109075712658,22.76043930275624,4.842646660160903,,
0.029,0,53,,1.0,6.2,5.2,4.6,59.786,180.1943,79.76773962264151,28.711136471801186,120.4083,180.1943,70.3275,3.5999999999999996,1.6000000000000005,120.4083,10.5415,-0.3846153846153844,-0.9124520485714025,-1.3415999999999915,0.7226000000000148,-14.434136348975965,26.343886792452825,157.58199999999974,34.0960849056603,34.0960849056603,6.862499999999722,0.20126944248840947,99.35573000000001,50.11276146116838,131.48790856933212,25.2861362633331,,
0.029,1,95,,6.2,15.6,9.399999999999999,12.4,58.1122,70.3275,60.98013157894736,3.4642616492061715,12.2153,70.3275,67.8217,6.2,3.1999999999999993,12.2153,9.709500000000006,-0.3191489361702129,-0.20513618167380201,-0.15770000000000917,0.18840000000000115,-0.010634966405376488,2.7801631578947354,16.00799999999998,-2.03526315789475,6.1731052631579315,1.1549999999999767,0.18710194476889927,26.14910999999999,8.832512387603618,29.91240169060395,3.182170392617442,,
0.029,2,45,,15.6,20.0,4.4,16.3,58.8888,69.0692,64.87582222222221,3.5356235256403825,10.180399999999992,67.8217,69.0692,0.7000000000000011,3.6999999999999993,8.932900000000004,10.180399999999992,0.6818181818181813,0.12253938941495315,-3.4711000000001184,1.221799999999923,2.211064426877474,4.5060444444444325,24.472999999999843,4.912888888888911,9.673555555555396,14.775000000000201,1.5273598125474261,25.98593499999999,4.8232520407787405,20.390711622265602,4.634252641424,,
0.0291,0,53,,1.0,6.2,5.2,4.7,59.4835,179.6018,79.41662075471697,28.65918593881562,120.1183,179.6018,69.7445,3.7,1.5,120.1183,10.261000000000003,-0.4230769230769231,-0.914575880611031,-0.713700000000023,1.3474000000000126,-14.436871714239624,26.227528301886796,157.08899999999986,33.917452830188644,33.917452830188644,6.8475000000000765,0.2018872122940015,99.126575,49.86488307507533,130.92034352852977,25.176989140101877,,
0.0291,1,96,,6.2,15.7,9.5,12.5,57.932,69.9068,60.80218958333334,3.494550464427887,11.974800000000002,69.7445,67.5758,6.3,3.1999999999999993,11.8125,9.643799999999999,-0.3263157894736843,-0.18110532117446645,-0.11009999999991106,0.2543999999999842,0.01781087900162782,2.7623125000000037,16.18100000000004,-2.3947135416666803,6.457317708333361,1.2174999999999203,0.18854577937658237,26.481004999999968,8.626822161034136,30.49191089839692,3.209674831410202,,
0.0291,2,44,,15.7,20.0,4.300000000000001,16.4,58.7708,68.8427,64.67172727272727,3.5086597920757328,10.071899999999992,67.5758,68.8427,0.6999999999999993,3.6000000000000014,8.805,10.071899999999992,0.6744186046511632,0.12578560152503435,-3.358400000000067,1.3101999999999874,2.242916560958427,4.5544886363636214,24.4344999999999,5.076306818181707,9.74755681818185,14.725000000000074,1.5106349493171392,25.020235,4.778448636843043,20.082569023807032,4.670364889257448,,
